node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
GRIN2A,3190,0.4945054945054945,0.000871886578130809,0.023968569197553982,0.00022392410081195635,7.159050318945627
ITPR3,472,0.4352841993166792,3.2303633406570536e-06,0.00535317396507903,0.0001326869145401588,-0.2554264037167974
NPTN,1192,0.45678897373812627,0.00014613281256013337,0.01008684947723511,0.00023140599948412444,2.1987887739754632
STX3,994,0.4581757040773434,0.0001429829024235211,0.008472586345426905,0.00021223115722612818,1.7683265209749757
RELN,5264,0.5001529519730804,0.001061193464948445,0.03336492714076196,0.0003314699983842928,10.86170727502154
GRIN2D,744,0.45757731237464433,0.00010667076955166524,0.008950469615104411,0.0001960046346276556,1.4530572551484977
SLC24A1,720,0.44721006564551424,2.3843222829211187e-05,0.007733904010023954,0.00019297103767179635,0.9093169176304472
TNR,2746,0.4743484357622939,0.00024190517523906127,0.015064503900918466,0.00016237293396059727,3.8388040265307692
PRKCG,2230,0.4867520095266448,0.0013164546948985039,0.015635164197263535,0.0002214104963957908,6.221316309389266
NTRK2,6840,0.5006890215893431,0.0008013717399736073,0.0340880947931251,0.0006853026286872677,14.150789298062971
SLC8A3,3996,0.49570490146538654,0.0007400337253956306,0.02625259235164897,5.4945714746068575e-05,6.4954423659570235
STX4,1244,0.4683024632423143,0.00024159114882530932,0.010791953851713455,0.000239242927783323,2.787665767009858
SLC8A2,2688,0.4921980833876875,0.000654210826677344,0.020737928346034606,0.00026289069414353605,6.3008158523316204
RGS14,2486,0.4849953033074603,0.0005732969873723923,0.015690491593024967,0.0002425370714096431,5.15543852692943
ARC,1334,0.48024673226611836,0.0007755424100273243,0.01419304842766064,0.00027881393172712876,4.748205699108913
GRIN2C,1220,0.4689740893010804,0.00018704216553240194,0.012888597748120158,0.00022454457781861947,2.809025912628422
SERPINE2,1318,0.48177978587565073,0.0003073040174392211,0.013175834905847075,0.0002466866833401582,3.5610211394338114
CRHR2,196,0.4053049082796232,4.893491084565807e-05,0.002251352499587448,8.398625743488708e-05,-1.692396079405953
PLK2,3136,0.500331514255113,0.0011439926107296972,0.02564192874829595,0.0002188062126489143,7.892091380721679
SNAP25,672,0.45791905895532836,0.0001882089471447985,0.007374048258489121,0.0002064276518574104,1.463623055394391
NR2E1,3326,0.4892036104323543,0.0003521123484878963,0.023291251705917143,1.0545045631360495e-05,4.537986485508382
NOG,7402,0.5019700148390728,0.0011614366679842973,0.039130038063479054,0.000691887687649384,15.825372808792546
NFATC4,3134,0.48798686763169674,0.00035258826799191895,0.020683305297257263,1.5420240444541378e-05,4.130688527462348
PRKCZ,1170,0.4732272069464544,0.00017540739634275377,0.013354592309576635,0.0002113874190250442,2.7980569625544476
VAMP2,904,0.4582827244697748,0.00021125396336407304,0.008255340145234522,0.00021377981215842112,1.8223317259585219
CLASP1,1318,0.46736541210100047,0.000659918460669368,0.008275392772799295,0.0003339214716913119,4.005209001435101
PHLDB2,230,0.42655883120271326,1.7743584801460786e-05,0.003276064944826647,0.00010027095810372089,-1.045212755721124
CLASP2,1302,0.46714285714285714,0.0006146978241533937,0.00972708313504973,0.0003169455464142601,3.942140246352605
RCN3,124,0.40029379360998896,2.2428687727524778e-06,0.0016664975209892672,5.175065660445455e-05,-2.234732203567818
NTRK3,6516,0.4947299409955116,0.0005915277765526659,0.033938105103516,0.0007533012211400347,13.905143159384666
