node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
BMP1,1214,0.4472132310557354,6.729883699375259e-05,0.008831516611897731,0.00024055996082417153,1.8004404921765842
CYP1B1,4414,0.49967797869705227,0.0033759508907218435,0.034560623294254515,3.611740331699309e-05,12.756061472695928
COL5A3,188,0.3978698224852071,0.0,0.00226280164054571,7.897462056050131e-05,-1.8394047538047817
FKBP10,1970,0.4411301609517145,1.9829545890089086e-05,0.008443649085624724,2.9497813928358596e-05,0.6400438686439355
DPT,188,0.3978698224852071,0.0,0.00226280164054571,7.897462056050131e-05,-1.8394047538047817
P3H4,188,0.3978698224852071,0.0,0.00226280164054571,7.897462056050131e-05,-1.8394047538047817
COL11A1,1248,0.4539358206940006,9.602650943855572e-05,0.010773684546890242,0.00022883162309028648,2.15725203856487
ADAMTS7,722,0.4367557268436323,6.241404436943081e-05,0.00676251777735719,0.00016020228279067794,0.486314956074253
SUFU,2510,0.47223522801760465,0.00022165233675623802,0.015826378521230648,0.00013579362385840454,3.555170332344463
APOD,912,0.4587882096069869,8.783694732746595e-05,0.010437216415656805,0.00016648003605723716,1.573892613447992
CHP1,1600,0.4762039660056657,0.000785539006436473,0.01091881910016756,0.00027935286430214035,4.507785495188731
PKIG,26,0.37202611486112647,0.0,0.00063292611886922,1.7687451810743937e-05,-3.0771422022225394
PKIA,26,0.37202611486112647,0.0,0.00063292611886922,1.7687451810743937e-05,-3.0771422022225394
FERMT1,1786,0.45753946652150246,6.33620585437394e-05,0.012163643454547663,0.0001509943789859136,2.164702257165299
ANGPT1,6374,0.5010183299389002,0.0012442469033784207,0.039454125661536346,0.0005326361251558609,13.879253872630544
SUMO1,2750,0.4825606430314339,0.0004584665878295562,0.017798867682327663,0.00016330404621989203,4.778236362627176
CD36,3784,0.48980186480186483,0.0008351686249396443,0.02628041145001111,2.194042503589344e-05,6.328923384303572
MDFIC,334,0.40961702473297323,0.0005688827975712427,0.0018498048765943163,0.00016825016813371008,0.12087716300750773
RAB23,26,0.37202611486112647,0.0,0.00063292611886922,1.7687451810743937e-05,-3.0771422022225394
SIRT6,4672,0.5012922465208748,0.0013339187298474437,0.02600158314205869,3.037675423556152e-05,8.118869972653386
UFM1,184,0.42154977848365793,1.6424798820387727e-05,0.0032620713433019,8.798264966891622e-05,-1.1411078885391361
EPHA2,6138,0.49509130178676614,0.0006962405833705519,0.03502207226751931,0.0004719597208779902,11.67176689960922
ITPK1,86,0.41209397344228804,6.672539311451446e-06,0.0024337142455064806,4.2306316586859793e-05,-1.8173468853315873
DACT1,3090,0.48661166594297295,0.00029800307955873446,0.01855408346505431,0.00013305969857135835,4.668291207275568
FUZ,1242,0.4599179206566347,0.00011931316162206453,0.009462657777932006,0.00020127659598934144,1.995191719819327
PLXNA2,1256,0.46253324772998256,0.00025488312325288703,0.012216518475112815,0.0002225661502492926,2.7623980585688246
DVL1,4044,0.4982709218456674,0.0010205126796967166,0.02675494453535178,7.629261339303639e-05,7.439690417138378
STIL,2938,0.48637700728167044,0.00029376163328079035,0.01854483524325498,0.00011219378717264306,4.416610879923197
INTU,2408,0.4728994748687172,0.0003047984290300379,0.01606776450898782,0.00018772330076721744,4.029232829840478
TRIM71,2746,0.48316167664670656,0.0007084892586808003,0.01603827782091316,0.00016906751608480874,5.1017909641095756
ZNF358,274,0.4186799501867995,6.572638516765558e-06,0.0029205282788060715,0.00010304522352733159,-1.0995418306492366
PHGDH,180,0.4164842878969319,5.034231508963096e-06,0.0030974718839167316,7.163959342193493e-05,-1.3983702693554267
KAT5,4664,0.4973127557812731,0.0016870841319898873,0.021560919394919248,2.5856807624791145e-05,8.171388662772204
WDPCP,2150,0.47427819053888837,0.00016109506820164384,0.015680683512236008,0.00019479129605670664,3.6217248804307594
MARCKS,486,0.46442878850669983,0.00018015814614890462,0.00862163610449916,0.00017352781497947944,1.431825917311895
DCHS1,1192,0.474769346639051,0.00032308436942827813,0.014865293123854014,0.0002240703430711477,3.4116936163402025
TGFB1,15632,0.5322146588570524,0.005728978195244339,0.07129050788113378,0.00296965375703806,48.724468531054825
ZFP36L1,7506,0.5078294144302905,0.0015344278584410655,0.04341493017672923,0.0007434649843922614,17.14761000485254
HES5,2720,0.4885444417534512,0.0006054410649887716,0.02731503860165015,0.00014458906127501336,6.097266506952664
GRHL2,3226,0.4859551915201156,0.00029121246023694627,0.02017351565975755,6.154789925005844e-05,4.4383018508307295
SEMA3C,2048,0.4729216486144324,0.0001591235379430562,0.01623978085565518,0.00017435535027132687,3.449588986294524
C2CD3,1160,0.458955223880597,0.00016962381675906746,0.010992365753818473,0.00022705389784505314,2.356655693845318
AMBRA1,1482,0.4775115992803712,0.00023495985071148538,0.015533365953552402,0.00021112237231690756,3.4823986005894865
NUP133,1430,0.45855876335530804,0.00010232638816717647,0.007863866058788445,0.00020278275786012046,1.8898773649118679
HDAC2,7152,0.5095483479842376,0.0016465505559485883,0.04153954796235723,0.0005695464456252353,15.804221533334422
ST8SIA1,1862,0.4569176406632237,0.0002530306411367019,0.009699406308848165,0.000135322472264221,2.181131923170264
CLPB,292,0.41100244498777505,2.0422729406175302e-06,0.0022318374117564284,9.014279561903038e-05,-1.4200810879527848
FGF1,6514,0.48980186480186483,0.00026367313809473716,0.03318184507168399,0.0007129790575888251,12.380289392633635
TRPV4,2272,0.4843449865539762,0.0006558618732363294,0.023125790342002406,0.0002783771974659288,6.228159312900407
HSPA1A,2278,0.48558085792691735,0.0006465818592783399,0.019094086857132066,0.000254726312521214,5.635505632294225
PTGS2,6920,0.5102185350060704,0.0013871017638496497,0.0435129248760366,0.0005515442106194257,15.277594515673897
HSP90AB1,6012,0.5079061335481921,0.0021320597467057727,0.0335654494707589,0.00028399488695640684,13.161197441842491
HTRA2,3656,0.49866508454464553,0.0010617963578796,0.030452363410899762,8.016924987153118e-05,7.708421263164326
HSF1,4928,0.5049311639549436,0.001599207318428913,0.03371638699338381,0.00014703224755763245,10.493778344160669
MAPT,2406,0.4962849972937066,0.0013467018827635433,0.02259557950779198,0.00026758205564902937,7.7398296635496076
SLU7,328,0.4134453781512605,0.00026316296330170045,0.002123101519542246,0.00010983983509404993,-0.7345328517740584
HSPA1B,1522,0.47674418604651164,0.00019094344765885075,0.015137749052274791,0.00022072168455089525,3.4289209385855792
CETN1,496,0.42328353197918417,1.7665093822398104e-05,0.002759919397444897,0.0001396864984428703,-0.6115146484856822
SCARA5,280,0.4080097087378641,0.0,0.0020687578892957035,8.607516976155694e-05,-1.5399394083659605
IL1A,2288,0.47989722605509827,0.0001754029646293216,0.022041968795682387,0.00014452752952109904,4.2334155595000045
HSP90AA1,4842,0.5039220584561579,0.003568379397094249,0.02758734083128197,6.214485725131169e-05,12.885068031636331
BAG3,1070,0.45753946652150246,5.532796648635971e-05,0.009587344494123259,0.00015509546318703826,1.4200820944681054
ATXN3,716,0.44584917337105473,0.00010854303589009983,0.00461392050251853,0.00019640353490579798,0.7612424416599007
LYN,6020,0.5095998383185125,0.0016743129554726926,0.03843001583573201,0.0003196965816023578,13.116689181327859
ANO1,478,0.41981269510926117,8.380836722315952e-05,0.0032353083932812362,0.00015672804805433316,-0.40619345666954265
DAXX,2930,0.48488053458968317,0.0010129206090730145,0.016851188804361338,0.0001355634428588104,5.701658669878896
IRAK1,2844,0.48502043760519353,0.00016792823851240603,0.024780486152479124,9.160339413227803e-06,4.101909485595457
CXCL10,3346,0.49450872720141203,0.001115996399304641,0.024003879168272464,0.00020562466046136763,7.6313307219558535
THBS1,4740,0.4993069306930693,0.0014504622185108284,0.03755757854179897,0.00010220869641841546,10.102607228680386
